state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
MO,Ozark County,29,153,2011,Sexually transmitted infections,45,,9595
MO,Pemiscot County,29,155,2007,Sexually transmitted infections,45,127,19163
MO,Pemiscot County,29,155,2008,Sexually transmitted infections,45,131,18515
MO,Pemiscot County,29,155,2009,Sexually transmitted infections,45,122,18516
MO,Pemiscot County,29,155,2010,Sexually transmitted infections,45,132,18296
MO,Pemiscot County,29,155,2011,Sexually transmitted infections,45,121,18174
MO,Perry County,29,157,2007,Sexually transmitted infections,45,16,18639
MO,Perry County,29,157,2008,Sexually transmitted infections,45,25,18743
MO,Perry County,29,157,2009,Sexually transmitted infections,45,16,18735
MO,Perry County,29,157,2010,Sexually transmitted infections,45,31,18971
MO,Perry County,29,157,2011,Sexually transmitted infections,45,33,19041
MO,Pettis County,29,159,2007,Sexually transmitted infections,45,160,40520
MO,Pettis County,29,159,2008,Sexually transmitted infections,45,161,41006
MO,Pettis County,29,159,2009,Sexually transmitted infections,45,169,41009
MO,Pettis County,29,159,2010,Sexually transmitted infections,45,139,42201
MO,Pettis County,29,159,2011,Sexually transmitted infections,45,178,42178
MO,Phelps County,29,161,2007,Sexually transmitted infections,45,120,42289
MO,Phelps County,29,161,2008,Sexually transmitted infections,45,125,42205
MO,Phelps County,29,161,2009,Sexually transmitted infections,45,103,42213
MO,Phelps County,29,161,2010,Sexually transmitted infections,45,112,45156
MO,Phelps County,29,161,2011,Sexually transmitted infections,45,161,45020
MO,Pike County,29,163,2007,Sexually transmitted infections,45,41,18566
MO,Pike County,29,163,2008,Sexually transmitted infections,45,37,18476
MO,Pike County,29,163,2009,Sexually transmitted infections,45,25,18477
MO,Pike County,29,163,2010,Sexually transmitted infections,45,30,18516
MO,Pike County,29,163,2011,Sexually transmitted infections,45,45,18572
MO,Platte County,29,165,2007,Sexually transmitted infections,45,181,83061
MO,Platte County,29,165,2008,Sexually transmitted infections,45,257,85896
MO,Platte County,29,165,2009,Sexually transmitted infections,45,270,85905
MO,Platte County,29,165,2010,Sexually transmitted infections,45,278,89322
MO,Platte County,29,165,2011,Sexually transmitted infections,45,235,90903
MO,Polk County,29,167,2007,Sexually transmitted infections,45,63,29596
MO,Polk County,29,167,2008,Sexually transmitted infections,45,49,30404
MO,Polk County,29,167,2009,Sexually transmitted infections,45,55,30404
MO,Polk County,29,167,2010,Sexually transmitted infections,45,68,31137
MO,Polk County,29,167,2011,Sexually transmitted infections,45,81,31170
MO,Pulaski County,29,169,2007,Sexually transmitted infections,45,290,44022
MO,Pulaski County,29,169,2008,Sexually transmitted infections,45,303,44546
MO,Pulaski County,29,169,2009,Sexually transmitted infections,45,459,44546
MO,Pulaski County,29,169,2010,Sexually transmitted infections,45,384,52274
MO,Pulaski County,29,169,2011,Sexually transmitted infections,45,386,53175
MO,Putnam County,29,171,2007,Sexually transmitted infections,45,1,5153
MO,Putnam County,29,171,2008,Sexually transmitted infections,45,10,4862
MO,Putnam County,29,171,2009,Sexually transmitted infections,45,9,4862
MO,Putnam County,29,171,2010,Sexually transmitted infections,45,8,4979
MO,Putnam County,29,171,2011,Sexually transmitted infections,45,7,4978
MO,Ralls County,29,173,2007,Sexually transmitted infections,45,6,9925
MO,Ralls County,29,173,2008,Sexually transmitted infections,45,16,9832
MO,Ralls County,29,173,2009,Sexually transmitted infections,45,16,9834
MO,Ralls County,29,173,2010,Sexually transmitted infections,45,23,10167
MO,Ralls County,29,173,2011,Sexually transmitted infections,45,26,10281
MO,Randolph County,29,175,2007,Sexually transmitted infections,45,72,25438
MO,Randolph County,29,175,2008,Sexually transmitted infections,45,94,25723
MO,Randolph County,29,175,2009,Sexually transmitted infections,45,88,25723
MO,Randolph County,29,175,2010,Sexually transmitted infections,45,74,25414
MO,Randolph County,29,175,2011,Sexually transmitted infections,45,89,25346
MO,Ray County,29,177,2007,Sexually transmitted infections,45,49,23999
MO,Ray County,29,177,2008,Sexually transmitted infections,45,47,23445
MO,Ray County,29,177,2009,Sexually transmitted infections,45,66,23446
MO,Ray County,29,177,2010,Sexually transmitted infections,45,60,23494
MO,Ray County,29,177,2011,Sexually transmitted infections,45,57,23230
MO,Reynolds County,29,179,2007,Sexually transmitted infections,45,2,6547
MO,Reynolds County,29,179,2008,Sexually transmitted infections,45,4,6388
MO,Reynolds County,29,179,2009,Sexually transmitted infections,45,2,6390
MO,Reynolds County,29,179,2010,Sexually transmitted infections,45,4,6696
MO,Reynolds County,29,179,2011,Sexually transmitted infections,45,8,6588
MO,Ripley County,29,181,2007,Sexually transmitted infections,45,18,13937
MO,Ripley County,29,181,2008,Sexually transmitted infections,45,12,13485
MO,Ripley County,29,181,2009,Sexually transmitted infections,45,10,13477
MO,Ripley County,29,181,2010,Sexually transmitted infections,45,19,14100
MO,Ripley County,29,181,2011,Sexually transmitted infections,45,24,14143
MO,St. Charles County,29,183,2007,Sexually transmitted infections,45,484,338719
MO,St. Charles County,29,183,2008,Sexually transmitted infections,45,676,349407
MO,St. Charles County,29,183,2009,Sexually transmitted infections,45,725,349398
MO,St. Charles County,29,183,2010,Sexually transmitted infections,45,707,360485
MO,St. Charles County,29,183,2011,Sexually transmitted infections,45,772,365151
MO,St. Clair County,29,185,2007,Sexually transmitted infections,45,9,9589
MO,St. Clair County,29,185,2008,Sexually transmitted infections,45,14,9270
MO,St. Clair County,29,185,2009,Sexually transmitted infections,45,7,9272
MO,St. Clair County,29,185,2010,Sexually transmitted infections,45,9,9805
MO,St. Clair County,29,185,2011,Sexually transmitted infections,45,20,9641
MO,Ste. Genevieve County,29,186,2007,Sexually transmitted infections,45,9,18248
MO,Ste. Genevieve County,29,186,2008,Sexually transmitted infections,45,15,17720
MO,Ste. Genevieve County,29,186,2009,Sexually transmitted infections,45,13,17711
MO,Ste. Genevieve County,29,186,2010,Sexually transmitted infections,45,15,18145
MO,Ste. Genevieve County,29,186,2011,Sexually transmitted infections,45,20,18124
MO,St. Francois County,29,187,2007,Sexually transmitted infections,45,104,62181
MO,St. Francois County,29,187,2008,Sexually transmitted infections,45,94,63214
MO,St. Francois County,29,187,2009,Sexually transmitted infections,45,143,63218
MO,St. Francois County,29,187,2010,Sexually transmitted infections,45,152,65359
MO,St. Francois County,29,187,2011,Sexually transmitted infections,45,172,65577
MO,St. Louis County,29,189,2007,Sexually transmitted infections,45,4894,1000510
MO,St. Louis County,29,189,2008,Sexually transmitted infections,45,5139,991830
MO,St. Louis County,29,189,2009,Sexually transmitted infections,45,5264,991897
MO,St. Louis County,29,189,2010,Sexually transmitted infections,45,5233,998954
MO,St. Louis County,29,189,2011,Sexually transmitted infections,45,5548,998692
MO,Saline County,29,195,2007,Sexually transmitted infections,45,98,22896
MO,Saline County,29,195,2008,Sexually transmitted infections,45,87,22505
MO,Saline County,29,195,2009,Sexually transmitted infections,45,58,22507
MO,Saline County,29,195,2010,Sexually transmitted infections,45,65,23370
MO,Saline County,29,195,2011,Sexually transmitted infections,45,104,23280
MO,Schuyler County,29,197,2007,Sexually transmitted infections,45,4,4271
MO,Schuyler County,29,197,2008,Sexually transmitted infections,45,5,4110
MO,Schuyler County,29,197,2009,Sexually transmitted infections,45,6,4110
MO,Schuyler County,29,197,2010,Sexually transmitted infections,45,2,4431
MO,Schuyler County,29,197,2011,Sexually transmitted infections,45,5,4381
MO,Scotland County,29,199,2007,Sexually transmitted infections,45,7,4922
MO,Scotland County,29,199,2008,Sexually transmitted infections,45,5,4798
MO,Scotland County,29,199,2009,Sexually transmitted infections,45,5,4798
MO,Scotland County,29,199,2010,Sexually transmitted infections,45,8,4843
MO,Scotland County,29,199,2011,Sexually transmitted infections,45,,4828
MO,Scott County,29,201,2007,Sexually transmitted infections,45,0,41068
MO,Scott County,29,201,2008,Sexually transmitted infections,45,,40673
MO,Scott County,29,201,2009,Sexually transmitted infections,45,160,40858
MO,Scott County,29,201,2010,Sexually transmitted infections,45,0,39191
MO,Scott County,29,201,2011,Sexually transmitted infections,45,148,39136
MO,Shannon County,29,203,2007,Sexually transmitted infections,45,2,8503
MO,Shannon County,29,203,2008,Sexually transmitted infections,45,4,8423
MO,Shannon County,29,203,2009,Sexually transmitted infections,45,6,8427
MO,Shannon County,29,203,2010,Sexually transmitted infections,45,9,8441
MO,Shannon County,29,203,2011,Sexually transmitted infections,45,6,8432
MO,Shelby County,29,205,2007,Sexually transmitted infections,45,9,6645
MO,Shelby County,29,205,2008,Sexually transmitted infections,45,11,6411
MO,Shelby County,29,205,2009,Sexually transmitted infections,45,4,6410
MO,Shelby County,29,205,2010,Sexually transmitted infections,45,10,6373
MO,Shelby County,29,205,2011,Sexually transmitted infections,45,5,6280
MO,Stoddard County,29,207,2007,Sexually transmitted infections,45,46,29754
MO,Stoddard County,29,207,2008,Sexually transmitted infections,45,51,29537
MO,Stoddard County,29,207,2009,Sexually transmitted infections,45,58,29532
MO,Stoddard County,29,207,2010,Sexually transmitted infections,45,44,29968
MO,Stoddard County,29,207,2011,Sexually transmitted infections,45,76,29807
MO,Stone County,29,209,2007,Sexually transmitted infections,45,31,31382
MO,Stone County,29,209,2008,Sexually transmitted infections,45,36,31551
MO,Stone County,29,209,2009,Sexually transmitted infections,45,35,31560
MO,Stone County,29,209,2010,Sexually transmitted infections,45,30,32202
MO,Stone County,29,209,2011,Sexually transmitted infections,45,45,32263
MO,Sullivan County,29,211,2007,Sexually transmitted infections,45,9,6785
MO,Sullivan County,29,211,2008,Sexually transmitted infections,45,22,6629
MO,Sullivan County,29,211,2009,Sexually transmitted infections,45,10,6627
MO,Sullivan County,29,211,2010,Sexually transmitted infections,45,13,6714
MO,Sullivan County,29,211,2011,Sexually transmitted infections,45,10,6659
MO,Taney County,29,213,2007,Sexually transmitted infections,45,109,43770
MO,Taney County,29,213,2008,Sexually transmitted infections,45,92,47023
MO,Taney County,29,213,2009,Sexually transmitted infections,45,112,47019
MO,Taney County,29,213,2010,Sexually transmitted infections,45,118,51675
MO,Taney County,29,213,2011,Sexually transmitted infections,45,105,52736
MO,Texas County,29,215,2007,Sexually transmitted infections,45,51,23566
MO,Texas County,29,215,2008,Sexually transmitted infections,45,46,24598
MO,Texas County,29,215,2009,Sexually transmitted infections,45,41,24595
MO,Texas County,29,215,2010,Sexually transmitted infections,45,56,26008
MO,Texas County,29,215,2011,Sexually transmitted infections,45,60,25936
MO,Vernon County,29,217,2007,Sexually transmitted infections,45,26,20455
MO,Vernon County,29,217,2008,Sexually transmitted infections,45,42,20009
MO,Vernon County,29,217,2009,Sexually transmitted infections,45,35,20011
MO,Vernon County,29,217,2010,Sexually transmitted infections,45,42,21159
MO,Vernon County,29,217,2011,Sexually transmitted infections,45,48,20963
MO,Warren County,29,219,2007,Sexually transmitted infections,45,46,29685
MO,Warren County,29,219,2008,Sexually transmitted infections,45,59,31214
MO,Warren County,29,219,2009,Sexually transmitted infections,45,69,31208
MO,Warren County,29,219,2010,Sexually transmitted infections,45,57,32513
MO,Warren County,29,219,2011,Sexually transmitted infections,45,67,32515
MO,Washington County,29,221,2007,Sexually transmitted infections,45,46,24182
MO,Washington County,29,221,2008,Sexually transmitted infections,45,45,24548
MO,Washington County,29,221,2009,Sexually transmitted infections,45,27,24545
MO,Washington County,29,221,2010,Sexually transmitted infections,45,31,25195
MO,Washington County,29,221,2011,Sexually transmitted infections,45,39,25076
MO,Wayne County,29,223,2007,Sexually transmitted infections,45,5,12997
MO,Wayne County,29,223,2008,Sexually transmitted infections,45,9,12652
MO,Wayne County,29,223,2009,Sexually transmitted infections,45,7,12658
MO,Wayne County,29,223,2010,Sexually transmitted infections,45,6,13521
MO,Wayne County,29,223,2011,Sexually transmitted infections,45,,13475
MO,Webster County,29,225,2007,Sexually transmitted infections,45,57,35507
MO,Webster County,29,225,2008,Sexually transmitted infections,45,50,36473
MO,Webster County,29,225,2009,Sexually transmitted infections,45,62,36471
MO,Webster County,29,225,2010,Sexually transmitted infections,45,53,36202
MO,Webster County,29,225,2011,Sexually transmitted infections,45,61,36439
MO,Worth County,29,227,2007,Sexually transmitted infections,45,1,2186
MO,Worth County,29,227,2008,Sexually transmitted infections,45,,2039
MO,Worth County,29,227,2009,Sexually transmitted infections,45,5,2039
MO,Worth County,29,227,2010,Sexually transmitted infections,45,3,2171
MO,Worth County,29,227,2011,Sexually transmitted infections,45,5,2150
MO,Wright County,29,229,2007,Sexually transmitted infections,45,36,18397
MO,Wright County,29,229,2008,Sexually transmitted infections,45,31,18443
MO,Wright County,29,229,2009,Sexually transmitted infections,45,49,18442
MO,Wright County,29,229,2010,Sexually transmitted infections,45,31,18815
MO,Wright County,29,229,2011,Sexually transmitted infections,45,37,18716
MO,St. Louis city,29,510,2007,Sexually transmitted infections,45,4392,347181
MO,St. Louis city,29,510,2008,Sexually transmitted infections,45,4298,354361
MO,St. Louis city,29,510,2009,Sexually transmitted infections,45,4390,354375
MO,St. Louis city,29,510,2010,Sexually transmitted infections,45,4509,319294
MO,St. Louis city,29,510,2011,Sexually transmitted infections,45,4642,318069
MT,Montana,30,0,2007,Sexually transmitted infections,45,2748,944632
MT,Montana,30,0,2008,Sexually transmitted infections,45,3101,957861
MT,Montana,30,0,2009,Sexually transmitted infections,45,2988,967303
MT,Montana,30,0,2010,Sexually transmitted infections,45,3082,989415
MT,Montana,30,0,2011,Sexually transmitted infections,45,3406,998199
